months_driven,total_kms_driven,make,vehicle_model,year,fuel_type,last_service_type,days_until_service,kms_until_service,driver_profile,trigger
0.92,1434.1,Toyota,Corolla,2016,diesel,full_service,146,7665.6,average,time
1.24,4791.5,BMW,3 Series,2020,petrol,oil_change,42,5208.5,heavy,km
2.58,2570.5,Ford,Fiesta,2020,petrol,brake_service,88,3007.5,light,time
2.6,2477.8,Hyundai,i20,2014,petrol,inspection,79,2442.2,light,time
1.03,1240.7,Maruti,Swift,2020,petrol,oil_change,148,5890.1,average,time
0.44,1271.2,Ford,Focus,2017,petrol,inspection,93,8728.8,heavy,km
1.89,5701.3,Toyota,RAV4,2017,hybrid,full_service,63,6298.7,heavy,km
1.79,2944.8,Volkswagen,Tiguan,2017,petrol,oil_change,124,7055.2,average,km
5.06,5046.9,Volkswagen,Golf,2014,electric,oil_change,212,7046.2,light,time
9.04,11494.8,Ford,Escape,2015,electric,oil_change,94,3892.2,average,time
0.22,862.9,Volkswagen,Polo,2012,hybrid,oil_change,71,8737.1,heavy,km
2.97,8000.0,Maruti,Vitara,2021,hybrid,oil_change,59,5200.0,heavy,km
3.13,2166.8,Ford,Fiesta,2013,petrol,inspection,95,2149.1,light,time
1.32,2755.5,BMW,5 Series,2017,diesel,oil_change,116,8133.4,average,time
2.59,4388.7,Ford,Escape,2012,hybrid,full_service,100,5376.5,average,time
5.37,3516.3,Honda,Civic,2022,diesel,oil_change,28,599.1,light,time
2.6,9435.5,Volkswagen,Tiguan,2023,petrol,full_service,13,1564.5,heavy,km
6.39,8507.6,Maruti,Baleno,2024,electric,brake_service,201,8762.8,average,time
0.45,1228.6,Maruti,Baleno,2012,diesel,oil_change,119,10771.4,heavy,km
2.14,2979.7,Toyota,RAV4,2024,petrol,full_service,107,4998.5,average,time
1.4,1646.3,Volkswagen,Golf,2018,petrol,brake_service,135,5282.3,average,time
4.3,7105.3,Volkswagen,Tiguan,2012,diesel,brake_service,37,1988.4,average,time
0.37,595.9,Hyundai,i20,2014,petrol,full_service,129,7404.1,average,km
5.18,6985.0,BMW,5 Series,2010,diesel,oil_change,32,1426.8,average,time
4.18,7391.5,BMW,3 Series,2012,diesel,oil_change,73,4255.8,average,time
2.13,3062.7,Toyota,RAV4,2020,hybrid,oil_change,116,5658.0,average,time
2.07,3678.2,Volkswagen,Tiguan,2010,petrol,full_service,74,4321.8,average,km
4.31,7445.2,BMW,3 Series,2013,hybrid,full_service,38,2154.8,average,km
2.02,2013.9,Honda,CR-V,2018,diesel,oil_change,116,3746.3,light,time
5.26,6717.6,BMW,X3,2017,petrol,brake_service,20,845.4,average,time
3.38,3267.5,Ford,Fiesta,2016,petrol,full_service,49,1539.9,light,time
2.12,5684.0,Volkswagen,Tiguan,2020,hybrid,full_service,71,6316.0,heavy,km
1.74,2009.9,Volkswagen,Polo,2015,petrol,full_service,153,5990.1,average,km
3.36,4958.8,BMW,5 Series,2017,diesel,brake_service,75,3607.9,average,time
1.09,2063.6,Hyundai,i20,2013,hybrid,full_service,116,7536.4,average,km
1.17,1848.1,Hyundai,i20,2018,hybrid,oil_change,151,7878.7,average,time
1.23,3842.4,Ford,Focus,2017,diesel,oil_change,105,11157.6,heavy,km
0.85,2513.0,BMW,5 Series,2022,petrol,full_service,89,8487.0,heavy,km
3.27,5137.7,Ford,Escape,2015,electric,oil_change,313,15966.7,average,time
0.58,631.8,Toyota,Camry,2013,diesel,full_service,164,6571.7,average,time
3.59,14983.3,Maruti,Vitara,2019,diesel,full_service,0,16.7,heavy,km
2.54,3481.8,Ford,Escape,2019,petrol,full_service,113,5006.8,average,time
1.17,2799.8,BMW,3 Series,2012,diesel,oil_change,121,9200.2,heavy,km
1.12,1709.6,Honda,Civic,2013,diesel,full_service,136,7142.7,average,time
5.62,3675.9,Honda,Accord,2012,diesel,inspection,22,477.2,light,time
0.6,868.8,Honda,CR-V,2023,petrol,full_service,162,8288.9,average,time
2.44,4066.1,Hyundai,Tucson,2011,petrol,full_service,73,3933.9,average,km
6.34,9199.8,Honda,Civic,2013,hybrid,full_service,9,400.2,average,km
5.26,8569.0,Toyota,Corolla,2014,diesel,full_service,14,747.4,average,time
3.23,4050.4,BMW,5 Series,2012,petrol,oil_change,87,3630.0,average,time
5.66,7994.5,Hyundai,i20,2016,petrol,full_service,39,1837.3,average,time
3.5,4278.0,BMW,3 Series,2019,petrol,oil_change,83,3344.9,average,time
3.56,6576.2,BMW,3 Series,2013,petrol,oil_change,25,1423.8,average,km
5.71,10622.7,BMW,X3,2021,diesel,oil_change,16,992.2,average,time
1.26,2163.1,Honda,Civic,2022,petrol,full_service,146,8074.5,average,time
2.74,4173.9,Ford,Fiesta,2024,petrol,full_service,139,6826.1,average,km
4.01,6362.0,Ford,Focus,2014,diesel,oil_change,45,2369.1,average,time
5.05,5654.2,Toyota,RAV4,2021,electric,inspection,267,9905.1,average,time
3.4,5290.5,Volkswagen,Tiguan,2020,hybrid,oil_change,75,3815.8,average,time
5.58,8653.1,Honda,CR-V,2020,petrol,oil_change,26,1327.8,average,time
3.91,5053.1,Honda,Civic,2010,diesel,inspection,56,2415.7,average,time
2.19,6138.6,Hyundai,Creta,2010,petrol,brake_service,20,1861.4,heavy,km
0.79,2414.8,Volkswagen,Tiguan,2014,petrol,brake_service,54,5585.2,heavy,km
1.73,6254.9,Maruti,Swift,2016,diesel,oil_change,73,8745.1,heavy,km
5.81,9609.6,Maruti,Vitara,2023,petrol,oil_change,28,1390.4,average,km
2.12,1960.6,Ford,Focus,2012,petrol,full_service,99,2925.0,light,time
1.41,2581.1,Ford,Focus,2015,petrol,oil_change,90,5418.9,average,km
10.71,27033.9,Toyota,RAV4,2021,electric,full_service,53,4372.1,heavy,time
7.03,5307.1,Honda,Civic,2019,petrol,inspection,3,63.1,light,time
6.17,9846.6,Toyota,RAV4,2022,diesel,oil_change,12,620.2,average,time
7.16,10865.1,Ford,Focus,2010,electric,full_service,131,6485.9,average,time
4.21,6253.3,Toyota,Corolla,2018,petrol,full_service,63,3083.7,average,time
1.6,4896.7,Honda,CR-V,2023,petrol,oil_change,59,6103.3,heavy,km
2.88,3289.2,Maruti,Baleno,2023,petrol,oil_change,102,3876.0,light,time
3.05,3398.4,Ford,Escape,2016,diesel,oil_change,75,2724.2,average,time
2.94,2588.5,Toyota,Corolla,2019,petrol,full_service,81,2356.8,light,time
1.46,832.9,Toyota,Camry,2016,diesel,oil_change,133,2682.5,light,time
0.43,359.4,Honda,Accord,2012,petrol,full_service,161,4038.2,light,time
0.46,321.9,Honda,CR-V,2010,diesel,oil_change,182,3822.0,light,time
0.51,1688.2,Volkswagen,Golf,2015,petrol,full_service,59,6311.8,heavy,km
1.98,1477.6,Toyota,RAV4,2021,petrol,brake_service,91,2183.4,light,time
2.07,7249.1,Volkswagen,Tiguan,2016,petrol,full_service,25,2750.9,heavy,km
0.64,2450.5,BMW,3 Series,2016,petrol,inspection,61,7549.5,heavy,km
0.31,516.9,Hyundai,Creta,2018,petrol,inspection,173,9483.1,average,km
2.9,5273.0,Volkswagen,Polo,2017,petrol,oil_change,79,4727.0,average,km
0.1,47.6,Toyota,Corolla,2010,diesel,brake_service,189,3934.2,light,time
8.68,5402.0,Volkswagen,Polo,2023,electric,full_service,54,1120.2,light,time
1.53,1393.0,Volkswagen,Tiguan,2013,petrol,oil_change,150,4112.8,light,time
5.44,8607.7,Volkswagen,Polo,2010,hybrid,full_service,19,992.3,average,km
1.08,3515.1,Maruti,Vitara,2021,diesel,full_service,118,12984.9,heavy,km
0.65,1167.8,Toyota,RAV4,2010,diesel,inspection,138,8240.6,average,time
0.49,1040.1,Hyundai,Tucson,2014,petrol,oil_change,98,6959.9,heavy,km
0.31,265.7,Hyundai,Creta,2020,diesel,oil_change,181,4222.8,light,time
1.71,3052.9,Toyota,RAV4,2020,petrol,full_service,119,6947.1,average,km
1.69,3167.8,Ford,Escape,2019,hybrid,oil_change,109,6607.2,average,time
2.71,8097.0,Maruti,Swift,2019,petrol,full_service,18,1903.0,heavy,km
3.01,3675.2,Honda,CR-V,2013,petrol,oil_change,108,4324.8,average,km
1.01,4520.0,Toyota,Camry,2010,petrol,oil_change,24,3480.0,heavy,km
1.15,1071.9,BMW,5 Series,2019,electric,oil_change,271,8315.8,light,time
4.4,7842.3,BMW,5 Series,2024,petrol,full_service,26,1555.1,average,time
2.95,4491.8,Ford,Focus,2017,petrol,oil_change,108,5508.2,average,km
0.34,357.9,Ford,Fiesta,2017,petrol,full_service,194,6173.6,light,time
0.36,200.7,Honda,CR-V,2014,petrol,oil_change,170,2927.6,light,time
0.63,1978.3,Honda,CR-V,2019,petrol,inspection,79,8021.7,heavy,km
7.86,13873.9,BMW,3 Series,2010,electric,brake_service,127,7393.7,average,time
2.2,7578.5,Toyota,RAV4,2011,diesel,brake_service,39,4421.5,heavy,km
3.21,3715.0,Honda,Accord,2015,petrol,full_service,54,2041.6,average,time
4.11,10070.9,BMW,5 Series,2010,diesel,oil_change,23,1929.1,heavy,km
0.5,334.6,Volkswagen,Tiguan,2017,petrol,inspection,160,3089.8,light,time
3.74,10032.5,Maruti,Swift,2024,petrol,oil_change,11,967.5,heavy,km
1.27,4235.8,BMW,X3,2013,petrol,oil_change,34,3764.2,heavy,km
2.13,1801.9,Hyundai,i20,2019,electric,inspection,319,9257.9,light,time
5.98,9715.0,Honda,Civic,2018,petrol,inspection,5,285.0,average,km
3.57,2406.4,BMW,X3,2021,electric,brake_service,265,5940.4,light,time
0.13,440.4,Honda,Accord,2015,hybrid,oil_change,74,9159.6,heavy,km
0.46,1695.7,Ford,Focus,2016,diesel,oil_change,109,13304.3,heavy,km
0.73,539.7,Ford,Focus,2011,petrol,oil_change,160,4099.9,light,time
0.13,448.9,Maruti,Swift,2013,diesel,full_service,120,11551.1,heavy,km
3.15,5381.6,BMW,5 Series,2013,petrol,oil_change,45,2618.4,average,km
1.6,6451.8,Maruti,Swift,2015,petrol,oil_change,12,1548.2,heavy,km
5.8,6624.3,Toyota,Camry,2015,petrol,full_service,18,671.4,average,time
0.84,2385.3,Ford,Fiesta,2017,petrol,oil_change,79,7614.7,heavy,km
0.42,306.9,Hyundai,i20,2018,diesel,inspection,191,4660.3,light,time
0.85,858.1,BMW,X3,2015,diesel,oil_change,168,5867.7,light,time
3.35,5253.2,Ford,Escape,2015,petrol,full_service,53,2746.8,average,km
1.29,1963.3,Toyota,Camry,2020,petrol,full_service,104,5306.6,average,time
0.1,146.1,Maruti,Swift,2010,petrol,full_service,162,5229.9,light,time
4.35,8721.6,Hyundai,i20,2020,hybrid,full_service,49,3278.4,average,km
4.62,4525.1,Toyota,Camry,2016,petrol,inspection,39,1225.9,light,time
1.3,2687.5,Hyundai,Tucson,2014,petrol,oil_change,80,5312.5,average,km
2.0,1329.1,Volkswagen,Polo,2019,petrol,inspection,125,2855.4,light,time
6.53,9358.0,Maruti,Swift,2016,hybrid,oil_change,7,320.7,average,time
5.08,4404.6,Volkswagen,Golf,2011,petrol,oil_change,66,1916.0,light,time
0.28,666.0,Hyundai,Creta,2012,petrol,oil_change,115,7334.0,average,km
5.31,9259.1,Volkswagen,Golf,2020,hybrid,oil_change,19,1110.2,average,time
3.7,2287.5,Maruti,Swift,2021,petrol,inspection,55,1109.2,light,time
6.75,12204.2,Volkswagen,Polo,2013,electric,full_service,132,7844.8,average,time
5.32,2946.0,BMW,3 Series,2011,diesel,oil_change,0,2.7,light,time
0.54,2006.2,Toyota,Camry,2015,petrol,oil_change,46,5993.8,heavy,km
2.36,1409.2,Maruti,Vitara,2013,petrol,oil_change,108,2167.8,light,time
3.94,5625.3,Hyundai,i20,2019,petrol,full_service,46,2172.7,average,time
2.72,6427.5,Maruti,Vitara,2024,petrol,oil_change,61,4572.5,heavy,km
1.19,4078.8,Ford,Fiesta,2013,petrol,full_service,35,3921.2,heavy,km
0.59,737.8,Hyundai,Creta,2022,diesel,full_service,179,8004.5,average,time
0.74,2087.3,Toyota,Camry,2010,petrol,oil_change,60,5912.7,heavy,km
2.4,7501.8,Maruti,Baleno,2013,diesel,full_service,44,4498.2,heavy,km
2.15,6707.7,Toyota,Corolla,2011,hybrid,full_service,29,2892.3,heavy,km
5.56,11070.6,BMW,X3,2019,diesel,oil_change,18,1199.7,average,time
1.24,3123.4,BMW,5 Series,2024,petrol,oil_change,95,7876.6,heavy,km
0.65,432.4,BMW,X3,2017,petrol,oil_change,183,4105.2,light,time
0.55,1037.9,BMW,3 Series,2010,petrol,oil_change,110,6962.1,average,km
2.34,3492.8,Ford,Focus,2010,diesel,full_service,161,7836.0,average,time
5.83,14864.7,Maruti,Baleno,2010,electric,oil_change,146,12230.8,heavy,time
1.68,6339.4,Ford,Focus,2010,petrol,oil_change,13,1660.6,heavy,km
3.28,5268.2,Volkswagen,Golf,2016,hybrid,oil_change,49,2605.9,average,time
1.67,2448.1,Honda,Accord,2022,petrol,oil_change,140,6890.5,average,time
1.07,2053.6,BMW,X3,2014,hybrid,oil_change,121,7546.4,average,km
0.58,1726.1,Ford,Fiesta,2021,petrol,full_service,98,9273.9,heavy,km
4.95,13117.2,Maruti,Swift,2020,diesel,brake_service,22,1882.8,heavy,km
3.46,6397.7,Hyundai,Creta,2021,diesel,oil_change,64,3846.7,average,time
0.69,2198.2,Maruti,Swift,2015,diesel,inspection,92,9801.8,heavy,km
1.98,7140.2,Toyota,RAV4,2010,petrol,full_service,6,859.8,heavy,km
4.23,8432.7,Ford,Fiesta,2020,hybrid,full_service,55,3567.3,average,km
3.08,5874.2,Maruti,Swift,2012,diesel,oil_change,84,5251.3,average,time
1.25,4537.0,Volkswagen,Polo,2023,petrol,oil_change,54,6463.0,heavy,km
10.87,18948.3,Volkswagen,Polo,2013,electric,brake_service,29,1641.0,average,time
3.96,3550.7,Honda,CR-V,2016,hybrid,full_service,69,2051.7,light,time
2.51,2487.4,Ford,Escape,2014,hybrid,brake_service,100,3264.7,light,time
1.89,5137.9,Ford,Escape,2015,diesel,oil_change,77,6862.1,heavy,km
3.42,3985.6,Ford,Focus,2020,petrol,full_service,75,2912.4,average,time
0.49,1037.6,Maruti,Baleno,2015,diesel,full_service,156,10962.4,heavy,km
2.65,5007.9,Volkswagen,Polo,2023,hybrid,inspection,130,8192.1,average,km
1.76,5195.6,BMW,3 Series,2022,hybrid,inspection,83,8004.4,heavy,km
7.17,12879.1,Honda,Civic,2021,electric,full_service,157,9235.0,average,time
5.41,7924.8,Volkswagen,Polo,2014,petrol,full_service,2,75.2,average,km
3.93,6909.5,Volkswagen,Tiguan,2024,petrol,inspection,50,2923.3,average,time
2.78,6836.4,Hyundai,Creta,2012,electric,full_service,271,21954.1,heavy,time
4.34,7366.5,Ford,Fiesta,2012,hybrid,oil_change,41,2269.7,average,time
2.16,1907.4,Ford,Escape,2018,petrol,inspection,150,4420.5,average,time
5.76,4008.1,Maruti,Vitara,2012,petrol,inspection,9,209.1,light,time
4.69,6517.9,BMW,3 Series,2017,hybrid,full_service,25,1149.5,average,time
1.32,1589.3,Ford,Escape,2023,hybrid,full_service,128,5106.2,average,time
0.92,747.1,Toyota,Camry,2015,petrol,inspection,150,4152.8,light,time
4.75,4147.7,Maruti,Baleno,2024,diesel,full_service,29,824.7,light,time
3.53,5426.6,Ford,Fiesta,2020,petrol,full_service,81,4034.1,average,time
2.37,4990.1,Ford,Escape,2012,petrol,brake_service,44,3009.9,average,km
1.48,4510.0,Hyundai,i20,2014,diesel,brake_service,74,7490.0,heavy,km
4.43,7857.4,BMW,5 Series,2024,petrol,inspection,39,2259.6,average,time
1.21,1851.0,Volkswagen,Golf,2015,hybrid,oil_change,156,7749.0,average,km
4.35,7533.6,Honda,CR-V,2017,hybrid,brake_service,59,3401.6,average,time
0.26,744.7,Toyota,Corolla,2018,diesel,oil_change,141,14255.3,heavy,km
4.04,6571.0,Honda,CR-V,2012,diesel,oil_change,41,2210.3,average,time
0.84,1675.7,BMW,3 Series,2024,diesel,brake_service,141,9393.3,average,time
6.61,5850.7,Honda,Civic,2022,electric,full_service,156,4503.1,light,time
7.01,8461.8,Ford,Escape,2010,electric,oil_change,172,6790.3,average,time
1.53,2578.7,Toyota,Camry,2013,petrol,brake_service,101,5421.3,average,km
0.64,734.6,BMW,X3,2010,petrol,oil_change,142,4942.0,light,time
2.99,4366.5,Volkswagen,Polo,2019,petrol,full_service,115,5527.0,average,time
0.87,816.1,Honda,CR-V,2019,petrol,oil_change,169,5523.0,light,time
2.36,8546.9,Ford,Focus,2013,diesel,inspection,29,3453.1,heavy,km
1.42,3447.4,Honda,Accord,2013,diesel,full_service,107,8552.6,heavy,km
1.3,2097.7,Ford,Focus,2017,diesel,oil_change,139,7133.5,average,time
3.19,6575.9,Toyota,Corolla,2013,petrol,brake_service,21,1424.1,average,km
0.45,1633.9,BMW,3 Series,2013,diesel,full_service,91,10366.1,heavy,km
1.09,2902.8,Toyota,Camry,2021,petrol,oil_change,94,8097.2,heavy,km
0.73,1223.2,Volkswagen,Tiguan,2024,diesel,oil_change,166,8969.4,average,time
4.75,7134.2,Ford,Fiesta,2024,petrol,oil_change,33,1627.8,average,time
2.29,3704.3,Honda,Civic,2019,diesel,full_service,90,4916.4,average,time
0.65,2230.2,Honda,Accord,2022,petrol,full_service,75,8769.8,heavy,km
1.56,4991.9,BMW,X3,2015,hybrid,oil_change,43,4608.1,heavy,km
3.1,2202.7,BMW,5 Series,2024,hybrid,brake_service,101,2386.3,light,time
5.36,18058.3,Ford,Fiesta,2024,electric,inspection,258,28417.0,heavy,time
5.32,7042.7,Toyota,RAV4,2023,hybrid,brake_service,2,85.8,average,time
11.54,9167.7,Maruti,Swift,2020,electric,full_service,21,533.9,light,time
2.86,3840.6,Honda,CR-V,2021,diesel,oil_change,102,4442.4,average,time
4.25,6977.5,Maruti,Swift,2015,diesel,oil_change,51,2785.5,average,time
2.04,2107.9,Ford,Focus,2015,electric,full_service,267,9397.5,light,time
0.24,752.6,Maruti,Swift,2021,petrol,full_service,100,10247.4,heavy,km
3.42,7134.0,Ford,Focus,2016,diesel,full_service,78,5257.5,heavy,time
0.95,1559.3,Volkswagen,Tiguan,2024,petrol,full_service,164,8734.6,average,time
10.28,18545.0,BMW,X3,2022,electric,oil_change,65,3850.6,average,time
2.65,7302.7,Volkswagen,Golf,2013,petrol,brake_service,8,697.3,heavy,km
3.56,2968.2,Ford,Escape,2017,diesel,oil_change,67,1847.2,average,time
2.31,6995.6,Maruti,Swift,2015,petrol,oil_change,10,1004.4,heavy,km
3.31,4715.6,Honda,Civic,2011,diesel,brake_service,72,3400.9,average,time
1.91,3303.1,Honda,Civic,2015,petrol,inspection,87,4696.9,average,km
1.48,1092.9,Ford,Focus,2019,hybrid,oil_change,142,3454.3,light,time
5.01,6709.2,Maruti,Vitara,2012,diesel,full_service,55,2418.8,average,time
0.41,1080.9,BMW,5 Series,2023,diesel,full_service,171,15419.1,heavy,km
4.63,3220.2,Honda,CR-V,2022,petrol,oil_change,21,478.8,light,time
1.24,3571.4,Volkswagen,Golf,2010,petrol,oil_change,47,4428.6,heavy,km
2.69,4537.2,Ford,Escape,2015,petrol,oil_change,65,3462.8,average,km
2.81,1449.1,Hyundai,i20,2012,electric,oil_change,261,4446.6,light,time
6.05,6249.9,Ford,Fiesta,2021,electric,brake_service,197,6709.8,light,time
0.34,551.9,Ford,Escape,2011,petrol,oil_change,141,6673.0,average,time
0.27,424.6,Toyota,Camry,2012,petrol,oil_change,144,7575.4,average,km
3.05,9210.5,Ford,Focus,2021,petrol,full_service,19,1789.5,heavy,km
5.69,4925.2,Honda,Civic,2020,hybrid,inspection,41,1161.7,light,time
0.21,326.7,Volkswagen,Golf,2022,diesel,brake_service,181,10844.0,average,time
1.14,3480.5,BMW,3 Series,2015,petrol,brake_service,46,4519.5,heavy,km
0.71,925.7,Ford,Fiesta,2012,diesel,oil_change,170,8087.5,average,time
3.92,3629.5,BMW,X3,2012,diesel,oil_change,64,1994.5,light,time
6.18,4354.8,Volkswagen,Tiguan,2020,diesel,oil_change,24,544.3,light,time
0.76,952.0,Ford,Fiesta,2015,hybrid,full_service,189,7397.5,average,time
5.48,4980.4,Honda,CR-V,2016,diesel,oil_change,35,1014.6,average,time
0.59,952.8,Volkswagen,Polo,2021,petrol,full_service,176,9296.6,average,time
2.91,4680.9,Honda,Accord,2024,hybrid,full_service,99,5216.6,average,time
3.46,3028.1,Honda,CR-V,2017,petrol,oil_change,107,3101.6,light,time
3.77,6258.5,Hyundai,Creta,2010,hybrid,oil_change,52,2828.8,average,time
2.06,1375.1,Ford,Escape,2014,petrol,brake_service,109,2412.2,light,time
4.74,3852.6,Maruti,Swift,2021,petrol,full_service,22,593.3,light,time
1.87,7014.1,Toyota,RAV4,2016,electric,oil_change,275,33760.0,heavy,time
5.93,9287.1,Maruti,Vitara,2020,hybrid,full_service,2,114.9,average,time
0.99,2974.5,Maruti,Swift,2018,hybrid,oil_change,92,9025.5,heavy,km
4.24,8968.2,Hyundai,i20,2023,diesel,oil_change,56,3920.7,average,time
3.82,6441.3,Toyota,RAV4,2017,petrol,inspection,50,2802.8,average,time
0.59,1516.9,Maruti,Baleno,2023,electric,oil_change,404,37729.6,heavy,time
1.34,2273.8,Maruti,Vitara,2013,diesel,full_service,155,8882.1,average,time
0.33,477.1,Honda,Civic,2018,diesel,brake_service,165,7936.2,average,time
4.26,8332.5,Ford,Escape,2017,petrol,brake_service,27,1667.5,average,km
2.47,8254.5,Hyundai,Creta,2020,petrol,oil_change,17,1745.5,heavy,km
1.92,2610.1,Maruti,Swift,2024,petrol,oil_change,129,5908.2,average,time
0.93,1246.1,Hyundai,i20,2016,diesel,full_service,155,7053.5,average,time
5.02,2842.1,Hyundai,Tucson,2015,petrol,full_service,22,414.7,light,time
0.82,2389.9,Hyundai,i20,2015,diesel,inspection,105,9610.1,heavy,km
0.53,672.6,Maruti,Baleno,2015,diesel,full_service,158,6123.0,average,time
8.32,10355.6,Honda,CR-V,2019,electric,full_service,96,3926.8,average,time
0.53,613.3,Volkswagen,Tiguan,2011,petrol,full_service,162,6073.9,average,time
1.29,1197.8,Hyundai,Tucson,2012,petrol,full_service,116,3521.9,light,time
0.18,441.3,Volkswagen,Polo,2014,petrol,oil_change,90,7558.7,heavy,km
4.25,2931.0,Hyundai,Creta,2015,diesel,brake_service,42,959.8,average,time
3.79,2674.9,Volkswagen,Polo,2023,petrol,oil_change,60,1396.5,light,time
1.92,5870.2,Maruti,Baleno,2021,diesel,inspection,107,10629.8,heavy,km
4.94,5489.8,Ford,Fiesta,2010,petrol,oil_change,27,996.0,light,time
1.26,2591.2,Maruti,Vitara,2020,petrol,full_service,116,7408.8,average,km
0.19,0.0,Honda,CR-V,2010,petrol,oil_change,162,3041.6,light,time
1.91,1939.3,Volkswagen,Golf,2020,petrol,full_service,127,4403.7,average,time
0.88,420.7,Hyundai,Creta,2014,hybrid,oil_change,168,2636.4,light,time
10.75,18256.8,BMW,5 Series,2016,electric,full_service,52,2924.5,average,time
1.82,5699.3,Honda,CR-V,2011,hybrid,full_service,38,3900.7,heavy,km
5.19,3792.6,Toyota,Corolla,2013,diesel,full_service,37,895.3,light,time
2.22,2025.2,Honda,CR-V,2022,petrol,oil_change,121,3658.9,light,time
1.15,2111.2,Toyota,RAV4,2016,petrol,oil_change,125,7888.8,average,km
1.03,2004.0,BMW,3 Series,2022,diesel,full_service,156,10179.9,average,time
4.75,3814.9,Honda,Accord,2021,diesel,inspection,15,407.9,average,time
4.31,3709.3,BMW,X3,2013,petrol,full_service,40,1142.2,light,time
2.28,2503.5,Honda,CR-V,2019,hybrid,oil_change,91,3152.8,average,time
3.55,10714.1,Volkswagen,Golf,2016,diesel,oil_change,42,4285.9,heavy,km
1.26,4498.9,Maruti,Swift,2024,petrol,oil_change,55,6501.1,heavy,km
0.88,769.8,Maruti,Swift,2017,petrol,oil_change,139,3885.8,light,time
5.27,3280.4,BMW,3 Series,2023,petrol,oil_change,34,701.1,light,time
2.85,1804.5,Volkswagen,Polo,2014,electric,full_service,282,5918.3,light,time
0.49,630.1,Honda,CR-V,2015,diesel,brake_service,144,6230.0,average,time
4.59,9462.3,BMW,3 Series,2012,diesel,full_service,27,1832.2,average,time
0.92,1675.8,Honda,Accord,2021,diesel,full_service,147,9122.5,average,time
1.77,5722.1,Honda,Civic,2014,petrol,oil_change,22,2277.9,heavy,km
1.36,2316.4,Hyundai,Creta,2012,diesel,full_service,140,7982.8,average,time
4.25,11608.3,BMW,X3,2015,diesel,oil_change,5,391.7,heavy,km
0.7,1819.1,Ford,Focus,2014,petrol,full_service,73,6180.9,heavy,km
1.97,3541.7,BMW,X3,2020,hybrid,full_service,89,5292.7,average,time
4.26,3792.4,Toyota,Corolla,2020,diesel,full_service,68,2039.3,light,time
